Tipo de Venta,Centro de Operaciones,Nro Documento,Fecha,Total
EVENTO RS,103,FV-00179016,4/04/2019,27480
EVENTO RS,103,FV-00179017,4/04/2019,7824
EVENTO RS,103,FV-00179018,4/04/2019,86400
EVENTO RS,103,FV-00179019,4/04/2019,9840
EVENTO RS,103,FV-00179020,4/04/2019,1270
EVENTO RS,103,FV-00179021,4/04/2019,41400
EVENTO RS,103,FV-00179022,4/04/2019,140338
EVENTO RS,103,FV-00179024,4/04/2019,2070
EVENTO RS,103,FV-00179025,4/04/2019,7110
EVENTO RS,103,FV-00179026,4/04/2019,34020
EVENTO RS,103,FV-00179027,4/04/2019,7500
EVENTO RS,103,FV-00179028,4/04/2019,15183
EVENTO RS,103,FV-00179029,4/04/2019,46202
EVENTO RS,103,FV-00179030,4/04/2019,1064400
EVENTO RS,103,FV-00179031,4/04/2019,12480
EVENTO RS,103,FV-00179032,4/04/2019,27310
EVENTO RS,103,FV-00179033,4/04/2019,43700
EVENTO RS,103,FV-00179034,4/04/2019,3360
EVENTO RS,103,FV-00179035,4/04/2019,43700
EVENTO RS,103,FV-00179036,4/04/2019,78210
EVENTO RS,103,FV-00179037,4/04/2019,4254
EVENTO RS,103,FV-00179038,4/04/2019,30243
EVENTO RS,103,FV-00179039,4/04/2019,21663
EVENTO RS,103,FV-00179041,4/04/2019,16394
EVENTO RS,103,FV-00179042,4/04/2019,16200
EVENTO RS,103,FV-00179043,4/04/2019,28800
EVENTO RS,103,FV-00179044,4/04/2019,3030
EVENTO RS,103,FV-00179045,4/04/2019,20501
EVENTO RS,103,FV-00179046,4/04/2019,54619
EVENTO RS,103,FV-00179048,4/04/2019,219600
EVENTO RS,103,FV-00179049,4/04/2019,18960
EVENTO RS,103,FV-00179050,4/04/2019,154440
EVENTO RS,103,FV-00179052,4/04/2019,15930
EVENTO RS,103,FV-00179053,4/04/2019,1024800
EVENTO RS,103,FV-00179054,4/04/2019,36171
EVENTO RS,103,FV-00179055,4/04/2019,658800
EVENTO RS,103,FV-00179056,4/04/2019,20260
EVENTO RS,103,FV-00179057,4/04/2019,72000
EVENTO RS,103,FV-00179058,4/04/2019,292249
EVENTO RS,103,FV-00179059,4/04/2019,5061
EVENTO RS,103,FV-00179060,4/04/2019,378000
EVENTO RS,103,FV-00179061,4/04/2019,47811
EVENTO RS,103,FV-00179062,4/04/2019,3035
EVENTO RS,103,FV-00179064,4/04/2019,295344
EVENTO RS,103,FV-00179065,4/04/2019,12273
EVENTO RS,103,FV-00179066,4/04/2019,3132
EVENTO RS,103,FV-00179067,4/04/2019,2520
EVENTO RS,103,FV-00179068,4/04/2019,6030
EVENTO RS,103,FV-00179069,4/04/2019,8652
EVENTO RS,103,FV-00179070,4/04/2019,25800
EVENTO RS,103,FV-00179071,4/04/2019,19800
EVENTO RS,103,FV-00179072,4/04/2019,26768
EVENTO RS,103,FV-00179073,4/04/2019,5400
EVENTO RS,103,FV-00179074,4/04/2019,37320
EVENTO RS,103,FV-00179075,4/04/2019,357888
EVENTO RS,103,FV-00179076,4/04/2019,25771
EVENTO RS,103,FV-00179077,4/04/2019,52290
EVENTO RS,103,FV-00179078,4/04/2019,538878
EVENTO RS,103,FV-00179080,4/04/2019,11312
EVENTO RS,103,FV-00179081,4/04/2019,6120
EVENTO RS,103,FV-00179082,4/04/2019,26640
EVENTO RS,103,FV-00179083,4/04/2019,2340
EVENTO RS,103,FV-00179084,4/04/2019,16080
EVENTO RS,103,FV-00179085,4/04/2019,2545
EVENTO RS,103,FV-00179087,4/04/2019,45678
EVENTO RS,103,FV-00179088,4/04/2019,10694
EVENTO RS,103,FV-00179089,4/04/2019,2595
EVENTO RS,103,FV-00179090,4/04/2019,10800
EVENTO RS,103,FV-00179091,4/04/2019,4574
EVENTO RS,103,FV-00179092,4/04/2019,20368
EVENTO RS,103,FV-00179093,4/04/2019,9660
EVENTO RS,103,FV-00179094,4/04/2019,21540
EVENTO RS,103,FV-00179095,4/04/2019,4040
EVENTO RS,103,FV-00179097,4/04/2019,8666
EVENTO RS,103,FV-00179099,4/04/2019,22960
EVENTO RS,103,FV-00179100,4/04/2019,3310
EVENTO RS,103,FV-00179101,4/04/2019,12772
EVENTO RS,103,FV-00179102,4/04/2019,62520
EVENTO RS,103,FV-00179103,4/04/2019,6479
EVENTO RS,103,FV-00179104,4/04/2019,31260
EVENTO RS,103,FV-00179105,4/04/2019,32571
EVENTO RS,103,FV-00179106,4/04/2019,1530
EVENTO RS,103,FV-00179107,4/04/2019,6479
EVENTO RS,103,FV-00179108,4/04/2019,62520
EVENTO RS,103,FV-00179109,4/04/2019,5832
EVENTO RS,103,FV-00179110,4/04/2019,780300
EVENTO RS,103,FV-00179111,4/04/2019,95292
EVENTO RS,103,FV-00179112,4/04/2019,6159
EVENTO RS,103,FV-00179113,4/04/2019,7110
EVENTO RS,103,FV-00179115,4/04/2019,25800
EVENTO RS,103,FV-00179116,4/04/2019,11476
EVENTO RS,103,FV-00179119,4/04/2019,4620
EVENTO RS,103,FV-00179120,4/04/2019,4466
EVENTO RS,103,FV-00179121,4/04/2019,1450
EVENTO RS,103,FV-00179127,5/04/2019,2844358
EVENTO RS,103,FV-00179128,5/04/2019,273240
EVENTO RS,103,FV-00179129,5/04/2019,20520
EVENTO RS,103,FV-00179130,5/04/2019,17188
EVENTO RS,103,FV-00179131,5/04/2019,43700
EVENTO RS,103,FV-00179133,5/04/2019,5850
EVENTO RS,103,FV-00179134,5/04/2019,13111
EVENTO RS,103,FV-00179135,5/04/2019,4254
EVENTO RS,103,FV-00179136,5/04/2019,7110
EVENTO RS,103,FV-00179138,5/04/2019,324060
EVENTO RS,103,FV-00179139,5/04/2019,3900
EVENTO RS,103,FV-00179140,5/04/2019,48239
EVENTO RS,103,FV-00179141,5/04/2019,12600
EVENTO RS,103,FV-00179142,5/04/2019,56118
EVENTO RS,103,FV-00179144,5/04/2019,19200
EVENTO RS,103,FV-00179145,5/04/2019,272346
EVENTO RS,103,FV-00179147,5/04/2019,22752
EVENTO RS,103,FV-00179148,5/04/2019,12960
EVENTO RS,103,FV-00179150,5/04/2019,33000
EVENTO RS,103,FV-00179151,5/04/2019,11140
EVENTO RS,103,FV-00179154,5/04/2019,120330
EVENTO RS,103,FV-00179155,5/04/2019,3690
EVENTO RS,103,FV-00179156,5/04/2019,7560
EVENTO RS,103,FV-00179158,5/04/2019,790
EVENTO RS,103,FV-00179159,5/04/2019,14500
EVENTO RS,103,FV-00179160,5/04/2019,16232
EVENTO RS,103,FV-00179161,5/04/2019,84084
EVENTO RS,103,FV-00179163,5/04/2019,7848
EVENTO RS,103,FV-00179164,5/04/2019,3486
EVENTO RS,103,FV-00179165,5/04/2019,11340
EVENTO RS,103,FV-00179166,5/04/2019,33714
EVENTO RS,103,FV-00179167,5/04/2019,4574
EVENTO RS,103,FV-00179168,5/04/2019,11450
EVENTO RS,103,FV-00179169,5/04/2019,392820
EVENTO RS,103,FV-00179170,5/04/2019,6600
EVENTO RS,103,FV-00179171,5/04/2019,110160
EVENTO RS,103,FV-00179173,5/04/2019,6810
EVENTO RS,103,FV-00179174,5/04/2019,5640
EVENTO RS,103,FV-00179175,5/04/2019,26301
EVENTO RS,103,FV-00179177,5/04/2019,149960
EVENTO RS,103,FV-00179178,5/04/2019,2574
EVENTO RS,103,FV-00179179,5/04/2019,1330500
EVENTO RS,103,FV-00179180,5/04/2019,44640
EVENTO RS,103,FV-00179181,5/04/2019,58474
EVENTO RS,103,FV-00179182,5/04/2019,379100
EVENTO RS,103,FV-00179183,5/04/2019,442080
EVENTO RS,103,FV-00179184,5/04/2019,19140
EVENTO RS,103,FV-00179185,5/04/2019,35136
EVENTO RS,103,FV-00179186,5/04/2019,10417
EVENTO RS,103,FV-00179187,5/04/2019,7900
EVENTO RS,103,FV-00179188,5/04/2019,6048
EVENTO RS,103,FV-00179189,5/04/2019,6595
EVENTO RS,103,FV-00179190,5/04/2019,2954
EVENTO RS,103,FV-00179191,5/04/2019,48696
EVENTO RS,103,FV-00179192,5/04/2019,570012
EVENTO RS,103,FV-00179193,5/04/2019,3450
EVENTO RS,103,FV-00179194,5/04/2019,149502
EVENTO RS,103,FV-00179195,5/04/2019,120330
EVENTO RS,103,FV-00179198,5/04/2019,6314
EVENTO RS,103,FV-00179199,5/04/2019,23400
EVENTO RS,103,FV-00179200,5/04/2019,1560
EVENTO RS,103,FV-00179201,5/04/2019,15183
EVENTO RS,103,FV-00179202,5/04/2019,9240
EVENTO RS,103,FV-00179204,5/04/2019,7110
EVENTO RS,103,FV-00179205,5/04/2019,5700
EVENTO RS,103,FV-00179206,5/04/2019,7560
EVENTO RS,103,FV-00179207,5/04/2019,4807
EVENTO RS,103,FV-00179208,5/04/2019,98168
EVENTO RS,103,FV-00179209,5/04/2019,15570
EVENTO RS,103,FV-00179210,5/04/2019,4260
EVENTO RS,103,FV-00179211,5/04/2019,4354
EVENTO RS,103,FV-00179212,5/04/2019,9270
EVENTO RS,103,FV-00179214,5/04/2019,12760
EVENTO RS,103,FV-00179215,5/04/2019,6000
EVENTO RS,103,FV-00179216,5/04/2019,4792
EVENTO RS,103,FV-00179217,5/04/2019,19245
EVENTO RS,103,FV-00179218,5/04/2019,10146
EVENTO RS,103,FV-00179219,5/04/2019,20092
EVENTO RS,103,FV-00179220,5/04/2019,158610
EVENTO RS,103,FV-00179221,5/04/2019,27547
EVENTO RS,103,FV-00179223,5/04/2019,24030
EVENTO RS,103,FV-00179224,5/04/2019,15168
EVENTO RS,103,FV-00179225,5/04/2019,9540
EVENTO RS,103,FV-00179226,5/04/2019,40590
EVENTO RS,103,FV-00179227,5/04/2019,12120
EVENTO RS,103,FV-00179228,5/04/2019,2520
EVENTO RS,103,FV-00179229,5/04/2019,6060
EVENTO RS,103,FV-00179230,5/04/2019,23490
EVENTO RS,103,FV-00179232,5/04/2019,2673000
EVENTO RS,103,FV-00179233,5/04/2019,1680
EVENTO RS,103,FV-00179235,5/04/2019,1160
EVENTO RS,103,FV-00179236,5/04/2019,12680
EVENTO RS,103,FV-00179237,5/04/2019,76842
EVENTO RS,103,FV-00179238,5/04/2019,94188
EVENTO RS,103,FV-00179239,5/04/2019,5908
EVENTO RS,103,FV-00179240,5/04/2019,86400
EVENTO RS,103,FV-00179241,5/04/2019,39600
EVENTO RS,103,FV-00179242,5/04/2019,43700
EVENTO RS,103,FV-00179243,5/04/2019,11944
EVENTO RS,103,FV-00179244,5/04/2019,141240
EVENTO RS,103,FV-00179245,5/04/2019,517770
EVENTO RS,103,FV-00179246,5/04/2019,30960
EVENTO RS,103,FV-00179247,5/04/2019,7200
EVENTO RS,103,FV-00179248,5/04/2019,15870
EVENTO RS,103,FV-00179249,5/04/2019,304938
EVENTO RS,103,FV-00179250,5/04/2019,8032
EVENTO RS,103,FV-00179251,5/04/2019,184790
EVENTO RS,103,FV-00179252,5/04/2019,11430
EVENTO RS,103,FV-00179253,5/04/2019,13210
EVENTO RS,103,FV-00179254,5/04/2019,9720
EVENTO RS,103,FV-00179255,5/04/2019,609948
EVENTO RS,103,FV-00179256,5/04/2019,257112
EVENTO RS,103,FV-00179257,5/04/2019,439200
EVENTO RS,103,FV-00179258,5/04/2019,12762
EVENTO RS,103,FV-00179259,5/04/2019,3360
EVENTO RS,103,FV-00179260,5/04/2019,2844358
EVENTO RS,103,FV-00179261,5/04/2019,21212
EVENTO RS,103,FV-00179262,5/04/2019,15444
EVENTO RS,103,FV-00179263,5/04/2019,15120
EVENTO RS,103,FV-00179264,5/04/2019,13795
EVENTO RS,103,FV-00179266,5/04/2019,6480
EVENTO RS,103,FV-00179267,5/04/2019,63987
EVENTO RS,103,FV-00179268,5/04/2019,4120
EVENTO RS,103,FV-00179269,5/04/2019,42930
EVENTO RS,103,FV-00179271,5/04/2019,324270
EVENTO RS,103,FV-00179272,5/04/2019,149190
EVENTO RS,103,FV-00179273,5/04/2019,28200
EVENTO RS,103,FV-00179275,5/04/2019,56144
EVENTO RS,103,FV-00179278,5/04/2019,160440
EVENTO RS,103,FV-00179280,5/04/2019,15992
EVENTO RS,103,FV-00179281,5/04/2019,6023
EVENTO RS,103,FV-00179282,5/04/2019,123972
EVENTO RS,103,FV-00179284,5/04/2019,5486
EVENTO RS,103,FV-00179287,5/04/2019,25110
EVENTO RS,103,FV-00179288,5/04/2019,3600
EVENTO RS,103,FV-00179289,5/04/2019,50422
EVENTO RS,103,FV-00179290,5/04/2019,5308
EVENTO RS,103,FV-00179291,5/04/2019,5910
EVENTO RS,103,FV-00179292,5/04/2019,91035
EVENTO RS,103,FV-00179293,5/04/2019,35299
EVENTO RS,103,FV-00179294,5/04/2019,55112
EVENTO RS,103,FV-00179295,5/04/2019,7290
EVENTO RS,103,FV-00179296,5/04/2019,190
EVENTO RS,103,FV-00179297,5/04/2019,4680
EVENTO RS,103,FV-00179298,5/04/2019,4530
EVENTO RS,103,FV-00179299,5/04/2019,4477
EVENTO RS,103,FV-00179300,5/04/2019,5640
EVENTO RS,103,FV-00179301,5/04/2019,2308
EVENTO RS,103,FV-00179302,5/04/2019,2844358
EVENTO RS,103,FV-00179303,5/04/2019,2844358
EVENTO RS,103,FV-00179304,5/04/2019,62760
EVENTO RS,103,FV-00179305,5/04/2019,22972
EVENTO RS,103,FV-00179306,5/04/2019,474390
EVENTO RS,103,FV-00179308,5/04/2019,9480
EVENTO RS,103,FV-00179309,5/04/2019,23988
EVENTO RS,103,FV-00179310,5/04/2019,6060
EVENTO RS,103,FV-00179311,5/04/2019,6060
EVENTO RS,103,FV-00179312,5/04/2019,7980
EVENTO RS,103,FV-00179313,5/04/2019,48480
EVENTO RS,103,FV-00179314,5/04/2019,788400
EVENTO RS,103,FV-00179315,5/04/2019,329400
EVENTO RS,103,FV-00179316,5/04/2019,52200
EVENTO RS,103,FV-00179317,5/04/2019,2520
EVENTO RS,103,FV-00179318,5/04/2019,10080
EVENTO RS,103,FV-00179319,5/04/2019,6870
EVENTO RS,103,FV-00179320,5/04/2019,52200
EVENTO RS,103,FV-00179321,5/04/2019,34800
EVENTO RS,103,FV-00179323,5/04/2019,19985
EVENTO RS,103,FV-00179324,5/04/2019,197197
EVENTO RS,103,FV-00179325,5/04/2019,194502
EVENTO RS,103,FV-00179326,5/04/2019,26100
EVENTO RS,103,FV-00179327,5/04/2019,14940
EVENTO RS,103,FV-00179328,5/04/2019,52200
EVENTO RS,103,FV-00179329,5/04/2019,117990
EVENTO RS,103,FV-00179330,5/04/2019,56940
EVENTO RS,103,FV-00179332,5/04/2019,12186
EVENTO RS,103,FV-00179333,5/04/2019,5550
EVENTO RS,103,FV-00179334,5/04/2019,136320
EVENTO RS,103,FV-00179335,5/04/2019,52200
EVENTO RS,103,FV-00179336,5/04/2019,3256
EVENTO RS,103,FV-00179337,5/04/2019,52200
EVENTO RS,103,FV-00179338,5/04/2019,7110
EVENTO RS,103,FV-00179339,5/04/2019,11084
EVENTO RS,103,FV-00179340,5/04/2019,46470
EVENTO RS,103,FV-00179341,5/04/2019,8580
EVENTO RS,103,FV-00179342,5/04/2019,1414
EVENTO RS,103,FV-00179343,5/04/2019,2847468
EVENTO RS,103,FV-00179344,5/04/2019,277464
EVENTO RS,103,FV-00179345,5/04/2019,690
EVENTO RS,103,FV-00179346,5/04/2019,2574
EVENTO RS,103,FV-00179347,5/04/2019,3600
EVENTO RS,103,FV-00179348,5/04/2019,2404
EVENTO RS,103,FV-00179349,5/04/2019,34800
EVENTO RS,103,FV-00179350,5/04/2019,24480
EVENTO RS,103,FV-00179351,5/04/2019,149922
EVENTO RS,103,FV-00179352,5/04/2019,5960
EVENTO RS,103,FV-00179353,5/04/2019,5760
EVENTO RS,103,FV-00179354,5/04/2019,11270
EVENTO RS,103,FV-00179356,5/04/2019,34800
EVENTO RS,103,FV-00179358,5/04/2019,141375
EVENTO RS,103,FV-00179359,5/04/2019,1414
EVENTO RS,103,FV-00179360,5/04/2019,17904
EVENTO RS,103,FV-00179361,5/04/2019,32284
EVENTO RS,103,FV-00179363,5/04/2019,12420
EVENTO RS,103,FV-00179364,5/04/2019,5400
EVENTO RS,103,FV-00179365,5/04/2019,21850
EVENTO RS,103,FV-00179366,5/04/2019,22101
EVENTO RS,103,FV-00179367,5/04/2019,100079
EVENTO RS,103,FV-00179368,5/04/2019,56400
EVENTO RS,103,FV-00179369,5/04/2019,22458
EVENTO RS,103,FV-00179370,5/04/2019,546480
EVENTO RS,103,FV-00179371,5/04/2019,3304
EVENTO RS,103,FV-00179372,5/04/2019,7252
EVENTO RS,103,FV-00179373,5/04/2019,210720
EVENTO RS,103,FV-00179374,5/04/2019,351836
EVENTO RS,103,FV-00179375,5/04/2019,20261
EVENTO RS,103,FV-00179376,5/04/2019,35800
EVENTO RS,103,FV-00179377,5/04/2019,13920
EVENTO RS,103,FV-00179379,5/04/2019,4220
EVENTO RS,103,FV-00179380,5/04/2019,868788
EVENTO RS,103,FV-00179381,5/04/2019,1560
EVENTO RS,103,FV-00179383,5/04/2019,111600
EVENTO RS,103,FV-00179384,5/04/2019,18720
EVENTO RS,103,FV-00179385,5/04/2019,9875
EVENTO RS,103,FV-00179387,5/04/2019,7110
EVENTO RS,103,FV-00179388,5/04/2019,190414
EVENTO RS,103,FV-00179389,5/04/2019,91135
EVENTO RS,103,FV-00179391,5/04/2019,2935
EVENTO RS,103,FV-00179392,5/04/2019,14240
EVENTO RS,103,FV-00179393,5/04/2019,77624
EVENTO RS,103,FV-00179394,5/04/2019,5670
EVENTO RS,103,FV-00179395,5/04/2019,6602
EVENTO RS,103,FV-00179396,5/04/2019,4951
EVENTO RS,103,FV-00179397,5/04/2019,52914
EVENTO RS,103,FV-00179398,5/04/2019,3100
EVENTO RS,103,FV-00179399,5/04/2019,10950
EVENTO RS,103,FV-00179400,5/04/2019,7350
EVENTO RS,103,FV-00179404,5/04/2019,14160
EVENTO RS,103,FV-00179406,5/04/2019,37308
EVENTO RS,103,FV-00179407,5/04/2019,38577
EVENTO RS,103,FV-00179408,5/04/2019,8550
EVENTO RS,103,FV-00179409,5/04/2019,149751
EVENTO RS,103,FV-00179410,5/04/2019,6507
EVENTO RS,103,FV-00179412,5/04/2019,52111
EVENTO RS,103,FV-00179413,5/04/2019,3766
EVENTO RS,103,FV-00179415,5/04/2019,306090
EVENTO RS,103,FV-00179416,5/04/2019,22752
EVENTO RS,103,FV-00179417,5/04/2019,7379
EVENTO RS,103,FV-00179418,5/04/2019,4500
EVENTO RS,103,FV-00179419,5/04/2019,79920
EVENTO RS,103,FV-00179420,5/04/2019,5040
EVENTO RS,103,FV-00179421,5/04/2019,8550
EVENTO RS,103,FV-00179422,5/04/2019,973800
EVENTO RS,103,FV-00179423,5/04/2019,2260
EVENTO RS,103,FV-00179424,5/04/2019,91020
EVENTO RS,103,FV-00179426,5/04/2019,1914
EVENTO RS,103,FV-00179427,5/04/2019,119340
EVENTO RS,103,FV-00179428,5/04/2019,2127
EVENTO RS,103,FV-00179430,5/04/2019,47811
EVENTO RS,103,FV-00179432,5/04/2019,1800
EVENTO RS,103,FV-00179433,5/04/2019,388930
EVENTO RS,103,FV-00179434,5/04/2019,4740
EVENTO RS,103,FV-00179435,5/04/2019,3088
EVENTO RS,103,FV-00179436,5/04/2019,5774
EVENTO RS,103,FV-00179437,5/04/2019,8795
EVENTO RS,103,FV-00179439,5/04/2019,22780
EVENTO RS,103,FV-00179440,5/04/2019,1010
EVENTO RS,103,FV-00179442,5/04/2019,1936440
EVENTO RS,103,FV-00179443,5/04/2019,10146
EVENTO RS,103,FV-00179444,5/04/2019,7290
EVENTO RS,103,FV-00179445,5/04/2019,3480
EVENTO RS,103,FV-00179446,5/04/2019,126840
EVENTO RS,103,FV-00179447,5/04/2019,5040
EVENTO RS,103,FV-00179448,5/04/2019,6210
EVENTO RS,103,FV-00179450,5/04/2019,12410
EVENTO RS,103,FV-00179451,5/04/2019,1160
EVENTO RS,103,FV-00179453,5/04/2019,49157
EVENTO RS,103,FV-00179455,5/04/2019,97062
EVENTO RS,103,FV-00179456,5/04/2019,2040
EVENTO RS,103,FV-00179457,5/04/2019,13920
EVENTO RS,103,FV-00179458,5/04/2019,16710
EVENTO RS,103,FV-00179459,5/04/2019,1423732
EVENTO RS,103,FV-00179460,5/04/2019,11584
EVENTO RS,103,FV-00179461,5/04/2019,3171
EVENTO RS,103,FV-00179464,5/04/2019,4423
EVENTO RS,103,FV-00179465,6/04/2019,7080
EVENTO RS,103,FV-00179466,6/04/2019,17568
EVENTO RS,103,FV-00179467,6/04/2019,42696
EVENTO RS,103,FV-00179468,6/04/2019,7576
EVENTO RS,103,FV-00179469,6/04/2019,9924
EVENTO RS,103,FV-00179470,6/04/2019,177312
EVENTO RS,103,FV-00179473,6/04/2019,6210
EVENTO RS,103,FV-00179474,6/04/2019,242880
EVENTO RS,103,FV-00179475,6/04/2019,36056
EVENTO RS,103,FV-00179476,6/04/2019,11584
EVENTO RS,103,FV-00179478,6/04/2019,116640
EVENTO RS,103,FV-00179479,6/04/2019,29970
EVENTO RS,103,FV-00179480,6/04/2019,240732
EVENTO RS,103,FV-00179481,6/04/2019,4562
EVENTO RS,103,FV-00179482,6/04/2019,13384
EVENTO RS,103,FV-00179483,6/04/2019,3217
EVENTO RS,103,FV-00179484,6/04/2019,24330
EVENTO RS,103,FV-00179485,6/04/2019,11070
EVENTO RS,103,FV-00179486,6/04/2019,1105920
EVENTO RS,103,FV-00179487,6/04/2019,63987
EVENTO RS,103,FV-00179488,6/04/2019,36855
EVENTO RS,103,FV-00179489,6/04/2019,5640
EVENTO RS,103,FV-00179490,6/04/2019,16560
EVENTO RS,103,FV-00179491,6/04/2019,285908
EVENTO RS,103,FV-00179493,6/04/2019,11040
EVENTO RS,103,FV-00179495,6/04/2019,6595
EVENTO RS,103,FV-00179497,6/04/2019,519070
EVENTO RS,103,FV-00179498,6/04/2019,17910
EVENTO RS,103,FV-00179499,6/04/2019,8100
EVENTO RS,103,FV-00179500,6/04/2019,68836
EVENTO RS,103,FV-00179501,6/04/2019,18930
EVENTO RS,103,FV-00179502,6/04/2019,199122
EVENTO RS,103,FV-00179503,6/04/2019,2954
EVENTO RS,103,FV-00179504,6/04/2019,2954
EVENTO RS,103,FV-00179505,6/04/2019,28849
EVENTO RS,103,FV-00179506,6/04/2019,7188
EVENTO RS,103,FV-00179507,6/04/2019,14200
EVENTO RS,103,FV-00179508,6/04/2019,75498
EVENTO RS,103,FV-00179509,6/04/2019,2954
EVENTO RS,103,FV-00179510,6/04/2019,2954
EVENTO RS,103,FV-00179511,6/04/2019,54090
EVENTO RS,103,FV-00179512,6/04/2019,3895
EVENTO RS,103,FV-00179513,6/04/2019,6240
EVENTO RS,103,FV-00179514,6/04/2019,2070
EVENTO RS,103,FV-00179515,6/04/2019,18720
EVENTO RS,103,FV-00179517,6/04/2019,2954
EVENTO RS,103,FV-00179518,6/04/2019,28233
EVENTO RS,103,FV-00179519,6/04/2019,2954
EVENTO RS,103,FV-00179520,6/04/2019,2954
EVENTO RS,103,FV-00179521,6/04/2019,4199
EVENTO RS,103,FV-00179522,6/04/2019,18000
EVENTO RS,103,FV-00179523,6/04/2019,4560
EVENTO RS,103,FV-00179524,6/04/2019,2340
EVENTO RS,103,FV-00179525,6/04/2019,39389
EVENTO RS,103,FV-00179527,6/04/2019,7000
EVENTO RS,103,FV-00179528,6/04/2019,139140
EVENTO RS,103,FV-00179529,6/04/2019,2954
EVENTO RS,103,FV-00179530,6/04/2019,4640
EVENTO RS,103,FV-00179531,6/04/2019,4558
EVENTO RS,103,FV-00179532,6/04/2019,2954
EVENTO RS,103,FV-00179533,6/04/2019,48060
EVENTO RS,103,FV-00179534,6/04/2019,47556
EVENTO RS,103,FV-00179535,6/04/2019,47811
EVENTO RS,103,FV-00179536,6/04/2019,2954
EVENTO RS,103,FV-00179537,6/04/2019,2954
EVENTO RS,103,FV-00179538,6/04/2019,19236
EVENTO RS,103,FV-00179539,6/04/2019,2954
EVENTO RS,103,FV-00179540,6/04/2019,144090
EVENTO RS,103,FV-00179541,6/04/2019,2220
EVENTO RS,103,FV-00179542,6/04/2019,39608
EVENTO RS,103,FV-00179544,6/04/2019,4583
EVENTO RS,103,FV-00179545,6/04/2019,9659
EVENTO RS,103,FV-00179546,6/04/2019,2954
EVENTO RS,103,FV-00179547,6/04/2019,2954
EVENTO RS,103,FV-00179548,6/04/2019,1355
EVENTO RS,103,FV-00179549,6/04/2019,12420
EVENTO RS,103,FV-00179551,6/04/2019,20130
EVENTO RS,103,FV-00179552,6/04/2019,14752
EVENTO RS,103,FV-00179553,6/04/2019,5670
EVENTO RS,103,FV-00179554,6/04/2019,19050
EVENTO RS,103,FV-00179556,6/04/2019,10146
EVENTO RS,103,FV-00179557,6/04/2019,2954
EVENTO RS,103,FV-00179558,6/04/2019,4914
EVENTO RS,103,FV-00179561,6/04/2019,2954
EVENTO RS,103,FV-00179562,6/04/2019,2954
EVENTO RS,103,FV-00179563,6/04/2019,23880
EVENTO RS,103,FV-00179564,6/04/2019,2954
EVENTO RS,103,FV-00179566,6/04/2019,2340
EVENTO RS,103,FV-00179567,6/04/2019,4199
EVENTO RS,103,FV-00179571,8/04/2019,884220
EVENTO RS,103,FV-00179572,8/04/2019,3334098
EVENTO RS,103,FV-00179573,8/04/2019,7582
EVENTO RS,103,FV-00179574,8/04/2019,16660
EVENTO RS,103,FV-00179575,8/04/2019,12420
EVENTO RS,103,FV-00179576,8/04/2019,43340
EVENTO RS,103,FV-00179579,8/04/2019,42108
EVENTO RS,103,FV-00179580,8/04/2019,2040
EVENTO RS,103,FV-00179582,8/04/2019,108483
EVENTO RS,103,FV-00179583,8/04/2019,348
EVENTO RS,103,FV-00179584,8/04/2019,715599
EVENTO RS,103,FV-00179585,8/04/2019,28671
EVENTO RS,103,FV-00179587,8/04/2019,8990
EVENTO RS,103,FV-00179588,8/04/2019,22770
EVENTO RS,103,FV-00179589,8/04/2019,125784
EVENTO RS,103,FV-00179590,8/04/2019,59960
EVENTO RS,103,FV-00179591,8/04/2019,658800
EVENTO RS,103,FV-00179592,8/04/2019,3584
EVENTO RS,103,FV-00179593,8/04/2019,89280
EVENTO RS,103,FV-00179594,8/04/2019,3850
EVENTO RS,103,FV-00179595,8/04/2019,2490
EVENTO RS,103,FV-00179596,8/04/2019,40580
EVENTO RS,103,FV-00179597,8/04/2019,17280
EVENTO RS,103,FV-00179598,8/04/2019,28200
EVENTO RS,103,FV-00179599,8/04/2019,1423732
EVENTO RS,103,FV-00179600,8/04/2019,189120
EVENTO RS,103,FV-00179601,8/04/2019,530532
EVENTO RS,103,FV-00179603,8/04/2019,6120
EVENTO RS,103,FV-00179604,8/04/2019,3360
EVENTO RS,103,FV-00179605,8/04/2019,2728224
EVENTO RS,103,FV-00179606,8/04/2019,207000
EVENTO RS,103,FV-00179607,8/04/2019,42108
EVENTO RS,103,FV-00179608,8/04/2019,12120
EVENTO RS,103,FV-00179609,8/04/2019,1423732
EVENTO RS,103,FV-00179610,8/04/2019,8322
EVENTO RS,103,FV-00179611,8/04/2019,110565
EVENTO RS,103,FV-00179614,8/04/2019,2520
EVENTO RS,103,FV-00179615,8/04/2019,1287
EVENTO RS,103,FV-00179618,8/04/2019,217980
EVENTO RS,103,FV-00179619,8/04/2019,11944
EVENTO RS,103,FV-00179621,8/04/2019,32708
EVENTO RS,103,FV-00179622,8/04/2019,38955
EVENTO RS,103,FV-00179623,8/04/2019,36132
EVENTO RS,103,FV-00179624,8/04/2019,23845
EVENTO RS,103,FV-00179626,8/04/2019,2430
EVENTO RS,103,FV-00179628,8/04/2019,47869
EVENTO RS,103,FV-00179629,8/04/2019,97440
EVENTO RS,103,FV-00179631,8/04/2019,75600
